SID,EID,Mag,Rjb,logRjb,logVS_30,H,FM,FreI_  7,FreI_  8,FreI_  9,FreI_ 10,FreI_ 11,FreI_ 12,FreI_ 13,FreI_ 14,FreI_ 15,FreI_ 16,FreI_ 17,FreI_ 18,FreI_ 19,FreI_ 20,FreI_ 21,FreI_ 22,FreI_ 23,FreI_ 24,FreI_ 25,FreI_ 26,FreI_ 27,FreI_ 28,FreI_ 29,FreI_ 30,FreI_ 31,FreI_ 32,FreI_ 33,FreI_ 34,FreI_ 35,FreI_ 36,FreI_ 37,FreI_ 38,FreI_ 39,FreI_ 40,FreI_ 41,FreI_ 42,FreI_ 43,FreI_ 44,FreI_ 45,FreI_ 46,FreI_ 47,FreI_ 48,FreI_ 49,FreI_ 50,FreI_ 51,FreI_ 52,FreI_ 53,FreI_ 54,FreI_ 55,FreI_ 56,FreI_ 57,FreI_ 58,FreI_ 59,FreI_ 60,FreI_ 61,FreI_ 62,FreI_ 63,FreI_ 64,FreI_ 65,FreI_ 66,FreI_ 67,FreI_ 68,FreI_ 69,FreI_ 70,FreI_ 71,FreI_ 72,FreI_ 73,FreI_ 74,FreI_ 75,FreI_ 76,FreI_ 77,FreI_ 78,FreI_ 79,FreI_ 80,FreI_ 81,FreI_ 82,FreI_ 83,FreI_ 84,FreI_ 85,FreI_ 86,FreI_ 87,FreI_ 88,FreI_ 89,FreI_ 90,FreI_ 91,FreI_ 92,FreI_ 93,FreI_ 94,FreI_ 95,FreI_ 96,FreI_ 97,FreI_ 98,FreI_ 99,FreI_100,FreI_101,FreI_102,FreI_103,FreI_104,FreI_105,FreI_106,FreI_107,FreI_108,FreI_109,FreI_110,FreI_111,FreI_112,FreI_113,FreI_114,FreI_115,FreI_116,FreI_117,FreI_118,FreI_119,FreI_120,FreI_121,FreI_122,FreI_123,FreI_124,FreI_125,FreI_126,FreI_127,FreI_128
50.0,200.0,6.530000004768373,0.5599999753362499,-0.5798184262151016,5.3495331686995335,9.960000321865083,0.0,-6.1798677,-4.1622577,-4.4888268,-2.8860579,-2.1695025,-2.9563916,-2.981661,-2.6057887,-2.5649083,-2.7792869,-3.4080358,-3.5040088,-3.2861598,-3.2108932,-3.544275,-3.6942298,-3.6971257,-3.666538,-3.6633074,-4.732992,-4.691184,-4.88043,-5.1151395,-5.0773606,-4.9710035,-4.8739276,-4.758958,-6.464535,-6.2631073,-6.496162,-6.389044,-6.2255454,-6.575377,-6.282884,-6.488293,-6.6178503,-6.624867,-7.102618,-6.957458,-7.0166736,-7.295907,-6.6297116,-6.971238,-6.980125,-6.944752,-7.011139,-7.230807,-6.850314,-6.888395,-7.2620745,-8.219401,-7.5987363,-7.7875113,-7.7702165,-7.69217,-8.206635,-7.9563456,-7.4405203,-7.449821,-7.2267528,-7.5983553,-7.2629166,-7.803051,-7.739352,-8.044203,-8.354163,-7.1377354,-7.3903484,-7.839425,-7.9172153,-7.908059,-7.912913,-7.605269,-7.7451897,-8.062366,-7.6199026,-7.7311463,-7.8618026,-8.141498,-7.806079,-8.662501,-8.0477705,-7.8608713,-8.163102,-8.267632,-7.9328794,-8.234504,-7.6943545,-8.439512,-8.449902,-8.092023,-8.188754,-8.238751,-9.095903,-8.493822,-8.709515,-9.014336,-8.939848,-8.775879,-8.6356,-8.806788,-8.664697,-8.832246,-8.7069435,-8.605615,-8.757867,-8.367435,-8.289453,-9.2194195,-8.809336,-8.595578,-8.794774,-8.862693,-8.737799,-8.167845,-9.07494,-9.087069,-8.164659,-8.953445,-8.938043,-9.086019,-9.764083
180.0,2618.0,6.62999988436699,171.09999533951282,5.1422485415626955,6.34467103870296,10.60000019311905,2.0,-12.979477,-11.533783,-11.10092,-10.21196,-9.732866,-9.934653,-9.817092,-10.125098,-10.434818,-10.633268,-11.439273,-11.828624,-11.698282,-12.132666,-12.157295,-12.193031,-12.237436,-12.486003,-12.659331,-12.557289,-12.537779,-12.519737,-12.78275,-12.887279,-13.209619,-13.102056,-13.342736,-13.464824,-13.857102,-13.836412,-13.824764,-13.833408,-13.979515,-13.80283,-13.704922,-13.958668,-13.676808,-13.740531,-14.04364,-13.810885,-13.735036,-13.684861,-13.622939,-13.8749275,-14.009006,-13.652221,-13.933844,-13.825087,-13.84705,-14.33537,-14.413541,-14.241351,-14.146657,-14.272762,-14.595195,-14.496608,-14.496975,-14.556201,-14.585987,-14.551003,-14.588846,-14.588147,-14.486113,-14.634383,-14.499522,-14.530127,-14.830907,-14.767558,-15.035664,-15.081297,-15.101886,-15.314539,-15.2604,-15.1256895,-15.344977,-15.288903,-15.472382,-15.502109,-15.761342,-15.490768,-15.853127,-15.700538,-15.442603,-15.863968,-15.890022,-15.892654,-15.972571,-16.004827,-16.21699,-15.911137,-16.085611,-16.326849,-16.562298,-16.436382,-16.46316,-16.577156,-16.38278,-16.326097,-16.571468,-16.74437,-16.461409,-16.83893,-16.62587,-16.787624,-16.683142,-17.4244,-16.897186,-17.326794,-17.230385,-17.277832,-17.085596,-17.507614,-17.023539,-17.895216,-17.18652,-17.143764,-17.43678,-17.64559,-17.157627,-17.969852,-17.980549,-17.524883
1006.0,100118.0,5.0299999833107005,160.159994687438,5.076173141713221,5.899897345085348,7.30000025510788,0.0,-18.710865,-18.185766,-16.662155,-15.88912,-15.3379545,-15.410592,-15.247333,-15.331966,-15.322682,-15.663215,-15.732963,-15.77258,-15.6217,-15.467324,-15.431359,-15.42304,-15.123575,-15.057635,-15.112438,-15.096116,-15.283876,-15.119249,-15.088496,-15.152718,-15.18082,-15.195634,-15.621262,-15.577273,-15.491224,-15.529981,-16.066912,-16.272291,-16.064518,-16.386324,-16.423828,-16.631598,-17.104918,-17.255054,-17.746841,-17.53976,-17.55016,-17.477331,-17.888838,-17.582418,-17.920952,-17.888317,-18.317158,-18.05343,-18.129572,-18.463974,-18.221924,-18.04938,-18.21426,-18.350344,-18.327156,-18.393328,-18.391426,-18.620955,-18.345612,-18.780521,-18.281466,-18.48327,-18.304441,-18.685503,-18.588655,-18.509123,-18.500423,-18.518505,-18.385603,-18.799856,-18.422094,-18.30693,-18.831968,-18.798727,-18.797564,-18.789604,-18.927202,-18.754345,-18.32106,-18.90199,-19.316622,-18.890442,-19.763744,-19.115736,-19.295372,-19.372162,-19.718445,-19.528591,-19.957644,-19.7392,-19.36982,-19.188375,-19.593952,-20.262161,-20.030817,-19.698412,-20.563547,-19.77588,-19.766573,-20.57802,-20.09753,-20.377224,-20.79994,-20.650862,-20.380468,-20.591036,-20.81931,-20.679224,-21.172327,-21.306023,-20.504454,-21.361038,-20.523449,-21.083694,-21.331017,-21.491766,-21.898438,-20.742552,-20.951895,-21.10862,-21.498032,-21.8051
174.0,1510.0,6.1999999582767495,149.8899940752983,5.009901276225212,5.011834571267724,10.000000141859056,2.0,-9.607465,-9.224448,-7.4700723,-6.8798866,-6.0787997,-6.4026403,-6.986098,-7.130743,-7.750949,-8.093954,-8.310082,-8.313651,-8.771144,-8.8063,-8.800233,-8.893774,-8.909385,-9.034768,-9.460299,-9.209391,-9.19839,-9.620032,-9.609966,-9.733528,-9.964733,-10.074229,-10.123218,-9.9464245,-10.096415,-10.1580925,-10.186069,-10.299012,-10.493966,-10.710264,-10.816235,-10.874274,-10.898248,-11.068948,-11.042987,-11.158008,-11.319151,-11.481825,-11.05498,-11.272071,-11.359636,-11.481657,-11.517708,-11.519725,-12.021623,-12.061174,-12.14868,-11.929757,-11.999414,-12.103892,-12.511,-12.05516,-12.126498,-12.336799,-12.49684,-12.643962,-12.279654,-12.4993,-12.518791,-13.019763,-13.506731,-13.544103,-13.465703,-13.320506,-13.4624195,-13.496843,-13.675126,-13.832429,-13.602037,-13.949864,-13.633926,-13.834648,-13.787724,-14.114216,-14.107119,-14.208886,-14.243534,-15.274432,-14.514813,-14.458384,-14.662415,-15.314156,-14.99792,-15.2694025,-15.083026,-15.532831,-14.943555,-15.018278,-15.14242,-14.768054,-15.462242,-15.404091,-15.169671,-15.239034,-15.719877,-15.352796,-15.55231,-15.110871,-14.95834,-15.494663,-15.651825,-15.694681,-16.608496,-16.31531,-15.690231,-15.594702,-15.350001,-16.297987,-15.833681,-15.737708,-16.258003,-15.7564125,-16.204086,-15.733919,-15.922099,-15.766806,-16.167189,-16.354504
1056.0,100169.0,4.019999985396862,85.60999767333269,4.449802537395514,6.485657652554162,12.808000161647797,0.0,-16.256525,-17.640284,-17.973684,-17.972235,-19.085224,-18.736176,-17.769693,-18.727701,-18.825647,-18.263077,-18.472536,-18.222158,-17.968828,-17.995544,-18.000217,-17.931131,-15.411632,-16.288317,-15.980955,-16.241646,-15.61281,-14.743072,-15.579945,-15.954302,-15.896921,-16.098217,-14.998435,-14.934149,-14.927535,-15.576969,-14.632079,-15.610035,-15.371806,-14.683262,-14.630945,-15.482755,-14.736358,-15.441746,-14.437969,-14.295557,-14.906673,-14.341995,-13.525682,-13.582058,-15.218592,-14.72585,-14.299709,-14.536817,-14.50059,-14.16179,-14.18948,-14.437641,-15.592108,-14.896795,-15.177228,-14.649511,-15.794026,-16.058302,-15.828278,-15.7495,-15.443337,-15.740286,-15.446561,-15.102018,-15.939989,-15.497302,-16.578314,-15.461169,-15.985993,-15.233031,-15.937564,-15.581899,-15.806675,-15.650842,-15.928809,-16.694605,-16.100483,-16.656456,-16.243824,-15.947301,-16.498375,-16.727407,-15.803693,-16.438543,-15.8634,-15.279659,-16.98876,-15.861831,-15.611251,-16.277155,-16.85544,-16.227354,-16.12764,-16.117834,-16.007898,-17.326674,-16.168043,-16.259396,-16.504604,-16.137264,-16.617615,-16.198923,-16.633884,-16.85024,-17.01626,-17.04855,-16.969347,-16.036894,-16.836422,-16.919064,-17.39363,-16.172117,-17.37751,-17.212055,-17.244736,-17.67108,-17.842897,-17.476748,-16.95092,-16.572462,-17.823904,-17.26401
1030.0,1844.0,4.30000002682209,121.59999981850385,4.8007368999371804,6.269001581035025,7.258000203371049,0.0,-18.836458,-19.32396,-19.06825,-18.387037,-17.824924,-17.804962,-17.497833,-17.118408,-16.560673,-17.14405,-16.479572,-16.147814,-16.07709,-15.715531,-14.844501,-15.066506,-15.051523,-14.988874,-15.356246,-15.595868,-15.677253,-15.740355,-15.491464,-15.689253,-15.37303,-16.385118,-16.408987,-16.13582,-16.179388,-16.096514,-16.512762,-16.966278,-17.134415,-17.132515,-17.404938,-17.58076,-17.56662,-17.572472,-17.529985,-17.552538,-17.690578,-17.656538,-17.666334,-17.755507,-17.742792,-18.118612,-18.380655,-18.318682,-18.711803,-18.553349,-18.476328,-18.574354,-18.749405,-18.595753,-18.848793,-19.010435,-18.945803,-19.323265,-19.028822,-19.06206,-19.193447,-19.44123,-19.672857,-19.915377,-19.879322,-19.900854,-20.243063,-20.760334,-19.861712,-20.06958,-20.740993,-20.936049,-20.956467,-20.723967,-21.238825,-21.310892,-20.026146,-21.224169,-21.020164,-21.540468,-21.567575,-21.684666,-21.660542,-20.929752,-21.710983,-21.68998,-21.270449,-22.359903,-22.183836,-22.147766,-21.955627,-22.15107,-22.054249,-22.72841,-22.218285,-22.614393,-22.855467,-22.108799,-23.294147,-23.24967,-22.82277,-23.37862,-23.306332,-23.010702,-23.039154,-22.737362,-23.41861,-23.501186,-23.393866,-22.772657,-23.695765,-23.670803,-23.854496,-22.82446,-23.737446,-22.980694,-24.021622,-23.93621,-23.5198,-24.00431,-24.834856,-24.947107
1001.0,100046.0,5.449999947547913,61.47999994978308,4.118712158062589,6.25680511058553,7.4859997963905345,0.0,-16.420849,-16.038658,-14.748902,-13.847119,-13.423008,-13.028391,-13.6925335,-13.32958,-13.355326,-13.058776,-12.623527,-12.663696,-12.797253,-12.926676,-13.123447,-13.330755,-13.1991825,-13.250023,-13.013321,-13.1814995,-13.265278,-13.211936,-13.410535,-13.710402,-13.616211,-13.524221,-13.561896,-13.582739,-13.821243,-13.624223,-13.847829,-13.942998,-13.559447,-13.641827,-13.396793,-13.542326,-14.012653,-14.093667,-14.000519,-14.039782,-14.067473,-14.331563,-14.141885,-14.162915,-14.152039,-14.164316,-14.464167,-14.465277,-14.753277,-14.904579,-14.851337,-15.005053,-15.361309,-15.126164,-15.7770605,-15.258812,-15.462745,-15.732845,-16.133345,-15.715848,-15.890927,-15.888986,-15.873514,-16.460064,-16.764248,-16.992771,-16.752615,-17.075655,-16.623991,-17.290382,-17.174004,-16.76393,-16.953836,-17.059101,-17.027973,-17.348475,-17.138216,-17.486616,-17.35756,-17.556282,-17.749422,-17.09624,-17.436176,-17.500727,-17.519157,-17.613705,-17.836542,-17.798315,-17.761631,-17.673796,-17.80325,-17.9399,-18.108112,-18.169514,-18.311087,-17.962196,-17.550232,-17.927208,-17.917265,-18.40198,-17.905567,-17.949545,-18.221504,-18.143732,-17.939394,-18.528116,-18.153482,-17.80233,-18.604351,-18.836685,-18.258438,-18.445807,-18.106386,-18.319035,-18.09208,-18.351763,-18.344858,-18.665768,-18.396664,-18.180214,-18.523663,-18.253109
1028.0,1406.0,4.7299999529123316,44.23999892219901,3.7896293523661515,5.7509205243180626,10.018000164031983,0.0,-14.866337,-14.591756,-14.61286,-14.305236,-13.690827,-13.372778,-13.109823,-13.558573,-13.077859,-12.45943,-12.650833,-11.973763,-11.937214,-11.884726,-11.520975,-11.464204,-11.421006,-11.5964775,-12.154536,-12.255114,-11.733577,-11.755016,-11.817074,-11.409822,-11.3050165,-11.40352,-11.754105,-11.652785,-11.55108,-11.51377,-11.550296,-11.187288,-11.348244,-11.291492,-11.659389,-11.800869,-11.668834,-11.700578,-12.017641,-11.993222,-11.981681,-11.878114,-12.368036,-12.404506,-12.585664,-12.399405,-12.343236,-12.191533,-12.225625,-12.062733,-11.914786,-11.904512,-11.664203,-11.863519,-11.890877,-12.229828,-11.919312,-11.621222,-11.68309,-12.071347,-11.909005,-11.783767,-12.10553,-12.079083,-11.464477,-12.221342,-11.937775,-11.701493,-12.626397,-12.424132,-12.51483,-11.970289,-12.649105,-12.584471,-12.715647,-12.2417345,-12.766925,-11.934036,-12.503472,-12.371278,-13.186914,-12.16937,-12.481931,-12.95572,-12.913912,-12.881248,-13.096838,-13.254296,-12.5543995,-12.601517,-11.889384,-12.334113,-12.120806,-12.573398,-11.953012,-12.589238,-11.802991,-11.679651,-11.837467,-11.692694,-11.65921,-11.378892,-12.145073,-12.224214,-10.926342,-11.535695,-11.254743,-12.781769,-12.0025015,-12.611228,-12.470785,-12.600903,-12.510019,-12.598956,-11.847931,-12.069245,-12.008576,-12.093072,-13.080646,-13.105298,-13.051443,-12.2071
278.0,1948.0,6.8000000190734875,120.09999972909688,4.788324277191865,5.4162781960876325,8.999999827146532,2.0,-9.87607,-10.285806,-10.105144,-9.53188,-9.150537,-9.311248,-8.8534975,-8.762967,-8.545353,-8.047506,-7.5176606,-7.475024,-7.4948177,-7.1364613,-7.091028,-7.473927,-7.25965,-7.4210796,-6.8746634,-6.896542,-7.1766224,-7.053026,-6.71369,-6.796212,-6.830644,-6.7539186,-6.4099684,-6.342148,-6.3497725,-6.579576,-6.25291,-6.450495,-6.5240145,-6.595563,-6.4195533,-6.3396645,-6.14318,-5.8776684,-6.1841674,-6.0005374,-5.817666,-5.7190447,-6.0141916,-5.790694,-5.9829173,-5.9440174,-6.250031,-5.861351,-5.966332,-6.0379977,-6.3121285,-6.0111866,-6.2881937,-6.216116,-6.3452883,-6.322248,-6.7964377,-6.666863,-6.718838,-6.833515,-6.989309,-6.9171124,-7.318787,-7.3517833,-7.47563,-7.804179,-7.4626,-8.139666,-8.3907385,-8.457934,-8.730437,-8.0676365,-9.059319,-8.387284,-9.7729025,-9.962615,-9.795178,-9.7046385,-10.371931,-9.817745,-10.352192,-10.164924,-10.368973,-10.835458,-10.536566,-11.081666,-11.274024,-10.969688,-11.403412,-11.821849,-11.325646,-11.657205,-11.584592,-11.611195,-11.730812,-11.547703,-11.647527,-12.205437,-12.197566,-12.070031,-12.163854,-11.765314,-12.798307,-12.124974,-12.186834,-12.221392,-12.507239,-12.141376,-12.264523,-12.354264,-12.730745,-12.960909,-12.717753,-12.540919,-12.642385,-12.911794,-12.345555,-12.693562,-12.618882,-12.925216,-13.049268,-13.570388
199.0,255.0,5.500000017881394,12.29999980445951,2.509599448024882,6.021921050189585,12.000000083446503,2.0,-8.988472,-8.56568,-8.986358,-8.983841,-8.081104,-8.733438,-9.567931,-9.75019,-8.071208,-7.8240533,-7.7014794,-7.0718536,-7.1774583,-7.4137077,-7.342496,-7.36707,-7.4294505,-5.5876465,-5.6328244,-5.91113,-4.8871155,-5.062202,-5.1417665,-5.34017,-4.8153076,-4.6262746,-4.694318,-4.8444414,-4.044184,-4.923108,-4.73784,-4.3722024,-4.809526,-5.6426425,-5.231295,-4.746921,-6.252592,-6.373621,-6.5032897,-6.500147,-6.356762,-6.3907566,-7.741637,-7.4714556,-7.3692636,-7.2180886,-6.717539,-6.926145,-6.9563813,-7.198121,-7.307979,-7.0003014,-6.64958,-7.763642,-8.071934,-8.056911,-8.026322,-7.706585,-7.5358653,-6.9764905,-7.6755915,-8.15829,-9.517198,-8.794311,-9.40224,-9.359873,-9.728175,-9.258361,-8.633279,-9.670227,-8.433789,-9.832029,-9.1108465,-10.179515,-9.246916,-10.232549,-9.235141,-8.9400215,-8.986687,-8.671934,-9.472788,-8.89798,-10.300487,-10.892866,-9.612618,-8.610403,-9.542221,-10.983323,-8.678437,-9.360659,-10.181,-9.889172,-9.383457,-8.940369,-9.617572,-9.605663,-9.725084,-8.86454,-11.316483,-8.90164,-11.029983,-9.09727,-10.928806,-10.293151,-10.416056,-10.115903,-8.7203455,-9.193207,-11.542818,-9.37754,-8.957495,-10.565411,-8.922676,-9.413513,-9.552965,-9.946575,-10.95571,-10.699529,-10.513864,-10.583321,-11.538901,-11.830423
1186.0,100165.0,5.190000025629998,68.26999663978815,4.223470306936264,7.288927705429695,9.418000112771988,0.0,-16.75428,-17.532776,-17.743847,-17.407936,-16.889357,-16.495468,-16.662695,-16.155668,-15.931529,-16.194012,-16.403748,-16.12544,-16.45111,-16.044338,-16.16862,-16.021927,-15.394704,-15.126416,-15.050453,-15.708617,-15.671627,-15.553912,-15.819628,-15.853284,-15.816451,-15.567547,-14.989655,-15.460334,-15.6533785,-15.387074,-14.914151,-14.714419,-15.0525255,-15.128449,-14.9446745,-15.01611,-14.719825,-14.9323635,-15.2779045,-15.024173,-15.139368,-15.691782,-15.126485,-15.067674,-14.030532,-14.722936,-14.771967,-15.354369,-15.562477,-15.718937,-15.652093,-16.146664,-15.706495,-16.029814,-15.918181,-16.213747,-15.769353,-15.944082,-15.775698,-16.277472,-15.848196,-15.505452,-15.48215,-15.23842,-15.694634,-15.746386,-15.850005,-15.744053,-15.640477,-15.908285,-15.945058,-15.543887,-15.866772,-15.382982,-15.638924,-15.599852,-15.360219,-15.819811,-15.481225,-15.8548975,-15.673975,-16.119875,-15.768341,-16.614454,-15.673197,-15.727989,-15.624665,-16.035666,-15.884382,-15.923882,-16.40546,-15.679469,-16.492218,-15.567855,-16.379768,-16.275806,-16.300386,-16.207148,-16.1742,-16.355984,-17.021835,-16.616245,-16.753368,-16.116032,-16.344723,-16.483484,-17.241062,-16.61699,-16.275534,-16.722239,-16.239119,-16.70665,-16.310331,-16.470875,-16.26405,-17.488031,-16.609354,-16.751379,-16.364626,-16.271484,-16.421362,-17.249914
1018.0,100092.0,4.44999997675419,34.619998348802326,3.5444316520240675,6.21460810065801,14.795000660419465,0.0,-12.609587,-15.058439,-15.462239,-15.639941,-14.98811,-15.042421,-14.540101,-15.144604,-14.955977,-14.339226,-14.561698,-14.675635,-14.474732,-14.616413,-14.37326,-14.724237,-14.750247,-14.483821,-14.177719,-13.76282,-13.534643,-13.686233,-13.32547,-13.201975,-13.170427,-12.433566,-12.667048,-12.987075,-13.558461,-13.906146,-13.63449,-13.791797,-13.901141,-13.513472,-13.702203,-13.396938,-13.380758,-13.108273,-12.999549,-13.164522,-12.959209,-13.12742,-13.173219,-12.766428,-13.026244,-12.762166,-13.137397,-12.921203,-11.802756,-12.726681,-13.268851,-13.229599,-13.111013,-13.973055,-13.978057,-13.478842,-11.34528,-12.288912,-11.575015,-12.394937,-11.896289,-11.914954,-11.913563,-11.831721,-11.567315,-11.821405,-12.7940235,-11.704717,-11.330153,-11.719623,-11.969854,-12.2225,-12.164826,-11.401862,-11.611489,-12.05906,-13.204997,-12.768283,-13.023297,-13.101231,-12.811054,-13.383243,-12.686642,-13.443378,-13.453646,-13.405134,-13.597671,-13.73534,-13.801699,-13.51317,-12.986351,-14.328686,-13.83119,-15.011032,-13.679052,-14.144249,-14.511982,-13.738204,-14.262623,-14.648972,-13.531442,-14.46856,-15.002425,-14.004954,-14.565237,-14.525224,-14.328865,-13.673606,-14.407969,-13.910615,-14.498299,-14.373294,-14.139883,-13.533839,-13.67889,-14.032074,-13.270657,-14.057079,-13.826405,-13.36772,-13.799954,-13.867203
1098.0,100448.0,3.679999993368983,70.47999677151441,4.25532921302979,6.068425575094855,6.0679998838901525,0.0,-17.847322,-18.844204,-18.853405,-18.502722,-18.472862,-18.411802,-17.92177,-18.078487,-18.019318,-17.907206,-17.560736,-16.760164,-16.659842,-16.668673,-16.224056,-16.396883,-16.498943,-16.1922,-15.970226,-16.040411,-16.0522,-15.763008,-16.021334,-15.687311,-15.534252,-15.761328,-15.701779,-15.530751,-15.966952,-16.037941,-15.992029,-16.364115,-15.99511,-16.094944,-16.224146,-15.986244,-16.135496,-16.389887,-16.039873,-15.906493,-16.054203,-15.975813,-15.911033,-16.204594,-16.2905,-16.400469,-15.9596615,-16.092329,-16.181553,-16.090508,-16.190712,-16.337729,-16.426687,-16.242125,-16.200613,-16.10352,-16.378624,-16.476492,-16.307037,-16.786581,-16.692587,-17.040892,-16.928034,-16.910954,-16.69222,-17.23475,-17.086695,-16.987223,-16.911299,-17.466328,-17.418768,-17.549099,-17.501999,-17.558067,-17.201569,-17.679659,-17.241014,-18.232258,-17.824373,-17.688858,-17.487022,-17.685646,-17.829903,-17.719465,-17.94969,-17.880636,-17.80994,-17.762337,-18.299555,-17.804308,-18.213919,-18.193275,-18.09699,-18.21795,-18.276043,-18.139467,-18.720207,-18.233704,-18.211151,-18.166077,-17.996544,-18.172781,-18.27469,-18.570986,-18.615005,-18.152807,-18.361843,-18.366718,-18.468552,-18.411093,-18.506683,-18.341263,-18.694494,-18.426985,-18.702913,-18.668499,-18.268456,-18.852892,-19.264006,-18.614326,-19.14371,-18.80919
1026.0,100451.0,4.390000009834767,21.159999403879045,3.0521126047723013,6.475648439142041,5.901999908685685,0.0,-13.595226,-13.176928,-13.618145,-14.2957945,-13.75902,-15.452372,-11.981028,-12.172605,-10.518117,-9.983535,-10.765762,-9.72812,-10.58485,-11.08442,-11.153095,-10.984632,-11.055907,-11.101879,-10.844447,-10.968292,-11.460535,-11.097823,-10.627353,-10.235818,-10.040971,-9.958111,-10.226431,-10.075713,-10.041708,-10.217885,-9.619049,-9.675458,-9.250346,-8.936483,-8.861928,-8.823765,-8.796384,-8.867919,-8.366072,-9.0189495,-9.417215,-9.797478,-10.036733,-9.794804,-10.544354,-10.859169,-10.5626,-11.4591465,-11.808731,-12.113932,-12.213749,-12.372927,-12.801013,-12.075215,-12.401014,-13.220863,-13.661329,-12.491067,-12.758363,-12.484235,-13.159505,-13.458438,-13.076063,-12.9984665,-12.898141,-14.500021,-13.050708,-14.554459,-13.346097,-13.459457,-14.15624,-14.042211,-13.66796,-14.846791,-14.256561,-13.64913,-14.726205,-13.87277,-13.426987,-14.723431,-13.831457,-14.1793785,-14.015566,-13.60007,-14.770355,-14.340525,-14.461866,-15.273289,-14.808136,-14.573301,-14.054141,-14.423503,-15.968295,-14.02836,-14.740982,-15.2174425,-14.643291,-15.003333,-14.832669,-14.77727,-16.068838,-15.319981,-16.32582,-15.042947,-14.694825,-15.218045,-16.82674,-15.373593,-15.586799,-15.576934,-16.0281,-16.283459,-15.588691,-15.825305,-17.164383,-15.893879,-16.128908,-16.6257,-16.649025,-15.837838,-17.93849,-16.506536
158.0,1431.0,7.130000065565111,186.5399962598085,5.2286457366835615,6.08586519538368,14.79999986410141,0.0,-11.946656,-8.139599,-8.163581,-8.461512,-9.118314,-9.054762,-8.258313,-7.816307,-8.044617,-8.645124,-8.505444,-8.293371,-8.299055,-8.263224,-8.265228,-8.355768,-8.840941,-8.750647,-8.918231,-9.135444,-9.042661,-8.824073,-8.847242,-8.766161,-8.805604,-8.861304,-8.940531,-8.751041,-8.713567,-8.582524,-8.608266,-8.80013,-8.551407,-8.568227,-8.596965,-8.534547,-8.37896,-8.649908,-8.804037,-8.715551,-8.997656,-9.051138,-8.700764,-8.826127,-9.240116,-9.21333,-9.159679,-9.104601,-9.188594,-9.125017,-9.251142,-9.210995,-9.40875,-9.414094,-9.482015,-9.331868,-9.496351,-9.349155,-9.410818,-9.159124,-9.346007,-9.26437,-9.625568,-9.777929,-9.836278,-9.979028,-9.815092,-10.035822,-10.028207,-9.927881,-10.012682,-10.2347765,-9.833323,-10.50781,-10.625722,-10.609521,-10.552679,-10.749974,-10.763235,-10.7868395,-11.072515,-11.253992,-11.413391,-11.277472,-11.433906,-11.590177,-11.890517,-11.988983,-12.153592,-12.287825,-12.216415,-12.154164,-12.354624,-12.815197,-12.897894,-12.977153,-12.55667,-12.867124,-12.858555,-12.969747,-13.130511,-13.113614,-13.523888,-13.381431,-13.449201,-13.7899885,-14.012869,-13.882794,-13.869548,-13.67149,-14.020399,-14.066148,-14.2494135,-13.951789,-14.674216,-14.683602,-14.680476,-14.462176,-14.657147,-15.340352,-15.114895,-15.336103
278.0,2417.0,6.8000000190734875,196.46999685168265,5.280509804106764,6.2500910859074805,8.999999827146532,2.0,-13.277019,-12.66023,-11.5603,-11.194675,-10.888055,-10.316807,-9.512207,-9.607218,-9.968562,-10.00322,-10.706939,-10.632596,-11.001643,-11.114227,-11.075608,-11.040906,-10.862144,-10.770898,-10.73241,-10.552398,-10.638139,-10.619988,-10.761434,-10.841412,-11.046231,-11.074666,-11.491576,-11.850097,-11.687905,-11.854607,-11.917862,-11.881577,-11.766587,-12.008222,-12.303712,-12.221023,-11.917497,-12.222151,-11.851612,-11.93722,-12.065702,-12.2754135,-12.248885,-12.453861,-12.194031,-12.270371,-12.219888,-12.472775,-12.612042,-12.703548,-12.372093,-12.977467,-12.978321,-12.815378,-12.936094,-12.9288,-13.052226,-13.191891,-13.1982975,-13.169789,-13.113173,-13.189886,-13.510547,-13.514746,-13.358603,-13.58521,-13.484046,-13.497373,-13.677144,-13.897498,-13.952724,-13.899147,-13.673462,-14.106718,-13.97383,-14.210462,-13.835647,-13.828183,-13.812578,-13.992077,-14.166914,-14.035214,-13.985933,-14.04015,-14.214331,-14.484106,-14.099238,-14.195882,-14.519342,-14.088752,-14.827963,-14.5796995,-14.668304,-14.520225,-14.45416,-14.528551,-14.826178,-14.697983,-14.672613,-14.909548,-14.779532,-14.867192,-14.932952,-14.947967,-15.1471,-15.145682,-15.194515,-15.344364,-15.661912,-15.945608,-15.804559,-15.60386,-15.47885,-15.6806,-15.801761,-16.172174,-16.12401,-16.486084,-16.456966,-16.240278,-16.884272,-16.411741
