,east_comp,north_comp,verti_comp,Time
1215,-0.024496935,-0.006854781,0.009506812,24.3
1216,-0.017303667,-0.003696793,0.002476559,24.32
1217,-0.011679293,0.006289394,-0.002198815,24.34
1218,-0.007600279,0.008948976,-0.007161704,24.36
1219,0.000158159,0.006441296,-0.010214872,24.38
1220,-0.001302499,-0.000943785,-0.003961071,24.4
1221,0.000141405,-0.003324541,0.000374532,24.42
1222,0.001228982,-0.005038147,-0.000665313,24.44
1223,0.010231516,-0.011324722,0.004633106,24.46
1224,0.015316957,-0.017631762,0.001565846,24.48
1225,0.011335367,-0.001085754,-0.005879972,24.5
1226,0.011062448,0.00779453,-0.011149893,24.52
1227,0.007686316,0.000435367,-0.01610469,24.54
1228,0.005556366,0.009649565,-0.015605298,24.56
1229,0.009344177,0.013771598,-0.00494623,24.58
1230,0.016839001,0.000210115,-0.000710828,24.6
1231,0.013504719,-0.008808859,-0.006565689,24.62
1232,0.007010619,-0.00696783,-0.005014648,24.64
1233,0.000856899,0.002388842,0.006296198,24.66
1234,0.000897544,0.005029005,0.011281406,24.68
1235,-0.019759626,0.003212197,0.010998218,24.7
1236,-0.027201837,-0.000188638,0.016971479,24.72
1237,-0.007572304,-0.003304192,0.023624885,24.74
1238,0.006602283,-0.007513083,0.012660769,24.76
1239,0.002139626,-0.001328663,-0.004597048,24.78
1240,-0.012615188,-0.002198295,-0.000233892,24.8
1241,-0.007817697,-0.008589417,0.003734387,24.82
1242,0.000275733,-0.005243912,-0.004154538,24.84
1243,-0.007566111,-0.001398497,-0.011051678,24.86
1244,-0.000525747,0.000892332,-0.001713624,24.88
1245,0.012577644,-0.00146099,-0.002346898,24.9
1246,0.010392182,-0.005991709,0.001251568,24.92
1247,0.001075457,0.000658101,0.004263118,24.94
1248,-0.013825514,0.004863869,0.007645378,24.96
1249,-0.018484323,0.000988233,0.009090621,24.98
1250,-0.012083268,5.65e-05,-0.00166219,25
1251,0.001589925,0.000999544,-0.002860714,25.02
1252,0.012215433,0.001119097,-0.005797705,25.04
1253,0.01234115,0.001481547,0.001575301,25.06
1254,0.001851177,0.006541871,0.004542262,25.08
1255,0.00470682,0.016240031,0.006071779,25.1
1256,0.007322222,0.017541121,0.004899862,25.12
1257,0.005493404,0.00954372,-0.002128328,25.14
1258,0.007819538,0.009839118,-0.014030735,25.16
1259,0.008187262,0.004489717,-0.015997409,25.18
1260,0.005356572,-0.004598595,-0.007922032,25.2
1261,0.009359155,0.001677079,0.002083929,25.22
1262,0.01661555,0.004115954,0.003783385,25.24
1263,0.003289591,-0.000525919,-0.000855892,25.26
1264,-0.0075846,1.55e-05,0.004888636,25.28
1265,-0.006322643,0.002343517,0.005480462,25.3
1266,-0.011933178,0.00110071,0.001364099,25.32
1267,-0.008400414,0.001349855,-0.001690048,25.34
1268,-0.004312448,0.002152116,-0.001672922,25.36
1269,-0.004010192,-0.001118431,-0.001684311,25.38
1270,-0.002498369,-0.010466476,-0.007175061,25.4
1271,-0.00300262,-0.019383339,0.000564605,25.42
1272,-0.004509363,-0.014152999,0.00846334,25.44
1273,-0.000505275,-0.003601551,0.005317047,25.46
1274,0.008558994,-0.00150945,0.003138486,25.48
1275,0.004846996,0.001597965,0.004310888,25.5
1276,-0.006625728,0.017388835,0.00701594,25.52
1277,-0.00707085,0.006688129,0.009161166,25.54
1278,-0.011018312,2.34e-05,0.009044866,25.56
1279,-0.014732185,0.006464396,0.006638724,25.58
1280,-0.010063872,0.004084862,-0.000848891,25.6
1281,-0.007350772,0.013337919,-0.006419479,25.62
1282,0.000386937,0.013280116,-0.007291469,25.64
1283,0.002943272,0.011096786,-0.009085601,25.66
1284,-0.001960057,0.010896391,-0.006457419,25.68
1285,-0.001672743,0.009798936,0.001783851,25.7
1286,0.000585768,0.00497504,0.004143351,25.72
1287,-0.003308989,-0.011618549,0.001684939,25.74
1288,0.004723136,-0.016348107,0.00254616,25.76
1289,0.006557329,-0.019926936,-0.000701843,25.78
1290,-0.003911264,-0.021487917,-0.007088401,25.8
1291,-0.004272232,-0.015765134,-0.010743009,25.82
1292,0.011579499,-0.010886897,-0.005291366,25.84
1293,0.01539212,-0.013685267,0.003739781,25.86
1294,0.021864871,-0.010772068,0.013892963,25.88
1295,0.014964672,0.000708379,0.009664487,25.9
1296,0.001347532,-0.008336703,-0.000377048,25.92
1297,0.005973972,-0.01411745,-0.004161675,25.94
1298,-0.00018115,-0.007413216,-0.00348115,25.96
1299,-0.001059932,-0.005968449,0.00089322,25.98
1300,-0.00072528,-0.002986937,0.001574773,26
1301,-0.009049699,0.004875511,-0.001513829,26.02
1302,-0.01068124,0.014805554,0.000261451,26.04
1303,-0.010685949,0.017692842,-0.000182894,26.06
1304,0.000368789,0.010352165,0.004997817,26.08
1305,0.005239993,0.005243227,0.004721026,26.1
1306,-0.002731476,0.009442815,0.007037614,26.12
1307,-0.003290072,0.011477237,0.005683817,26.14
1308,0.002733971,0.005720668,-0.000984684,26.16
1309,0.00405735,0.003800887,-0.001703535,26.18
1310,0.005834671,0.002884291,-0.000416099,26.2
1311,-0.001441936,-0.006456946,-0.005348729,26.22
1312,-0.012388155,-0.002499136,-0.009471275,26.24
1313,-0.007399932,0.006060669,-0.005094453,26.26
1314,-0.010818789,-0.002064787,0.002692833,26.28
1315,-0.017009475,-0.00054406,0.005927052,26.3
1316,-0.023094642,-0.00531377,0.003394141,26.32
1317,-0.028731837,-0.013435037,0.007197414,26.34
1318,-0.027596628,-0.006398739,0.005075688,26.36
1319,-0.00404916,0.004026782,0.004556925,26.38
1320,0.013828584,0.009474522,0.004584966,26.4
1321,0.024268254,0.011059051,0.003549499,26.42
1322,0.030001013,0.009855648,-0.003954434,26.44
1323,0.02257162,0.000405908,-0.001147476,26.46
1324,0.017144743,0.004293185,0.000408839,26.48
1325,0.021396517,0.02184897,-0.001109639,26.5
1326,0.028653198,0.025198339,-0.002350262,26.52
1327,0.030651466,0.015374357,-0.00543942,26.54
1328,0.025992679,0.009928173,-0.007499435,26.56
1329,0.023342648,0.005499931,-0.003163885,26.58
1330,0.006131419,-0.001591931,0.002932098,26.6
1331,-0.016822695,-0.010298013,0.006341914,26.62
1332,-0.016890853,-0.007428403,0.003843159,26.64
1333,-0.008134041,0.00506992,0.003322095,26.66
1334,-0.001944941,0.011745831,0.000311258,26.68
1335,0.004489106,0.001670773,-0.005954173,26.7
1336,0.001128958,0.000193945,-0.002985171,26.72
1337,-0.006444089,0.001263721,-0.002591122,26.74
1338,0.002222633,-0.006546969,-0.000988499,26.76
1339,0.007353579,-0.008714669,-0.00124912,26.78
1340,0.000209358,-0.015848189,-0.002117591,26.8
1341,-0.010211109,-0.022564189,-0.00456994,26.82
1342,-0.007523995,-0.026450565,-0.006518968,26.84
1343,-0.006092043,-0.028762525,-0.008609831,26.86
1344,-0.016148123,-0.027472386,-0.007297343,26.88
1345,-0.024284077,-0.02106836,-0.000578886,26.9
1346,-0.020251404,-0.014492362,0.006641518,26.92
1347,-0.012212142,-0.008519379,0.0072769,26.94
1348,-0.007681659,-0.003357323,-0.001554002,26.96
1349,-0.002986904,0.001714632,-0.002621853,26.98
1350,0.000170074,0.005700057,0.001110152,27
1351,0.002005151,0.007539029,-0.002528276,27.02
1352,0.004283434,0.001712814,-0.002300384,27.04
1353,0.015604644,-0.000978455,0.001284404,27.06
1354,0.024406234,0.015896158,0.002639645,27.08
1355,0.019698321,0.019319431,-0.00241585,27.1
1356,0.010443803,0.013278601,-0.006600638,27.12
1357,0.009641918,0.012048373,-0.006226252,27.14
1358,0.010983961,0.005760122,-0.002125524,27.16
1359,0.001641009,0.001430405,-0.002437397,27.18
1360,0.002226418,0.003134561,0.000915972,27.2
1361,0.005510337,0.015682954,0.001246927,27.22
1362,-0.004645038,0.023643679,-0.00078184,27.24
1363,-0.006141118,0.019471533,-0.003868682,27.26
1364,-0.005836318,0.003228446,-0.006640041,27.28
1365,-0.010483298,-0.004322885,-0.002892113,27.3
1366,-0.006053951,-0.009394589,-0.001606531,27.32
1367,0.006737812,-0.016252967,-0.007022975,27.34
1368,0.003868923,-0.019563026,-0.010258574,27.36
1369,-0.002727274,-0.015725251,-0.009838017,27.38
1370,-0.001078115,-0.020641804,-0.006429596,27.4
1371,-0.003592587,-0.026986363,-0.000960637,27.42
1372,0.001247286,-0.013969553,-0.003435035,27.44
1373,-0.003131849,-0.002644437,-0.001998313,27.46
1374,-0.010952587,-0.000843543,0.001972836,27.48
1375,-0.009868164,-0.005394804,0.003826449,27.5
1376,-0.000484132,-0.004015048,0.002586229,27.52
1377,0.00240986,-0.000282645,0.001787999,27.54
1378,-0.009657087,0.002876905,0.001134039,27.56
1379,-0.015535998,0.004295183,0.003491015,27.58
1380,-0.002789319,0.007171489,0.00609677,27.6
1381,-0.003822135,0.003461043,0.004868315,27.62
1382,-0.009528415,0.000268161,0.001915101,27.64
1383,0.002023693,0.000634817,-0.000438261,27.66
1384,-0.004629517,-0.002563261,-0.002029237,27.68
1385,-0.000869657,-0.005330202,-0.000838843,27.7
1386,0.013830048,-0.007070395,0.001796067,27.72
1387,0.019180702,-0.008099894,0.002698538,27.74
1388,0.016254527,-0.003174731,-0.000105274,27.76
1389,0.013582859,0.003320036,0.002613398,27.78
1390,0.014521574,0.010524593,0.005104343,27.8
1391,0.002278419,0.01211561,0.006923005,27.82
1392,0.0002761,0.007997986,0.007740416,27.84
1393,0.008258644,0.005008577,0.006129025,27.86
1394,0.006039276,0.00138334,0.000110171,27.88
1395,-0.006372292,-0.003063355,-0.008756305,27.9
1396,-0.015141444,-0.006601573,-0.008009878,27.92
1397,-0.016003735,-0.007097835,-0.000749906,27.94
1398,-0.011644755,-0.003873094,0.00099938,27.96
1399,-0.001525187,-0.000332159,-0.000590414,27.98
1400,0.001126089,-0.004847445,-0.001762304,28
1401,0.002279028,-0.009932996,0.001915737,28.02
1402,0.008509246,-0.009585612,0.002740854,28.04
1403,0.001221052,-0.009403414,-0.002043721,28.06
1404,0.000423719,-0.007339389,-0.00112733,28.08
1405,0.001517266,-0.000622954,-0.000425429,28.1
1406,0.001684864,0.006727019,0.001747871,28.12
1407,0.003920919,0.011645883,0.00311462,28.14
1408,-0.003730726,0.014283472,0.001215403,28.16
1409,-0.013849757,0.015922087,0.001236462,28.18
1410,-0.017974109,0.016869784,0.001216978,28.2
1411,-0.015778888,0.011086341,-0.002159331,28.22
1412,-0.008576888,0.00746446,-0.004705861,28.24
1413,-0.002003823,0.008884248,-0.006223701,28.26
1414,0.000471826,-0.001341845,-0.003298727,28.28
1415,0.001292567,-0.007770267,0.002337337,28.3
1416,-0.001332929,-0.007220791,0.001294165,28.32
1417,-0.00497959,-0.004844525,-0.006390828,28.34
1418,-0.009414681,-0.004721812,-0.003198889,28.36
1419,-0.003876848,-0.004086074,-0.000400101,28.38
1420,0.009341669,-0.002160572,-0.001370352,28.4
1421,0.014040161,-0.001276562,-0.000242793,28.42
1422,0.007659496,0.004087963,0.001268657,28.44
1423,0.0044829,0.019335307,0.002971441,28.46
1424,0.001572603,0.020252193,0.0032646,28.48
1425,-0.001687464,0.008749245,0.001246794,28.5
1426,-0.002130408,-0.004770731,-0.002779088,28.52
1427,0.000761535,-0.000593354,-0.006563947,28.54
1428,0.002107512,0.006192509,-0.007595328,28.56
1429,0.003501261,0.006409611,-0.005172539,28.58
1430,-0.004866145,0.015173033,-0.001446855,28.6
1431,-0.003124399,0.012122862,0.004011058,28.62
1432,-0.001765688,-0.002778612,0.002266237,28.64
1433,-0.00679684,-0.014237987,0.000569198,28.66
1434,-0.009617905,-0.008302572,0.003575977,28.68
1435,-0.011268781,-0.003489782,0.006054004,28.7
1436,-0.008994719,0.00263252,0.008160569,28.72
1437,-0.005506075,0.001171149,0.006766663,28.74
1438,-2.32e-05,-0.010620183,0.003768524,28.76
1439,-0.00047955,-0.018489383,0.007878875,28.78
1440,-0.003920619,-0.005891983,0.008085171,28.8
1441,-0.002163645,0.011105779,0.00424495,28.82
1442,0.001658233,0.017029693,0.001325509,28.84
1443,0.010477656,0.005229139,-0.002889399,28.86
1444,0.012447157,-0.00140213,-0.005420633,28.88
1445,0.008696973,0.002960968,-0.003773569,28.9
1446,0.0108209,0.002897102,0.003385936,28.92
1447,0.003227667,0.009617917,0.002515037,28.94
1448,-0.00659523,0.020961438,0.002821888,28.96
1449,-0.007854958,0.024941049,0.006581855,28.98
1450,-0.000924223,0.021482496,0.004648159,29
1451,-0.004157981,0.017022228,0.00439899,29.02
1452,-0.010094717,0.00985577,0.002415847,29.04
1453,-0.006201909,0.00355063,-0.000503753,29.06
1454,-0.001103531,-0.003089557,-0.001937779,29.08
1455,-0.00563123,-0.0092062,0.000651061,29.1
1456,0.000496142,-0.010602624,-0.000320483,29.12
1457,0.008460675,-0.010428867,-0.006961833,29.14
1458,0.007231607,-0.013463091,-0.008858837,29.16
1459,0.003841875,-0.015815321,-0.005609301,29.18
1460,-0.001538426,-0.017720306,-0.001308087,29.2
1461,-0.002031999,-0.015037951,0.001883059,29.22
1462,0.001281404,-0.01228715,0.004640663,29.24
1463,-0.001379249,-0.01046256,0.002029344,29.26
1464,-0.002487413,-0.008738589,-0.002168427,29.28
1465,-0.001231826,-0.004340066,-0.001251689,29.3
1466,0.006342885,0.002484873,7.01e-05,29.32
1467,0.01348961,0.007933489,0.00178602,29.34
1468,0.014829516,0.004784352,0.003450075,29.36
1469,0.008711855,-0.004021964,0.003209062,29.38
1470,0.011336112,-0.00643141,0.006432277,29.4
1471,0.018393243,-0.001368258,0.00478646,29.42
1472,0.010585269,0.000832408,0.001819499,29.44
1473,0.004889198,0.002518341,0.002452629,29.46
1474,-0.001964685,0.002168359,0.005705617,29.48
1475,-0.005763176,0.000707807,0.010523561,29.5
1476,-0.010613255,-0.000575862,0.010140943,29.52
1477,-0.016438239,-0.002293448,0.007400691,29.54
1478,-0.020519138,-0.003334344,0.005649298,29.56
1479,-0.017540506,-0.00013415,0.004500795,29.58
1480,-0.014050416,0.011108159,0.00356747,29.6
1481,-0.011331524,0.021085653,-0.000296798,29.62
1482,-0.008283961,0.014209326,-0.004864475,29.64
1483,0.001789892,0.010308439,-0.009645514,29.66
1484,0.010343642,0.015488228,-0.012327438,29.68
1485,0.008752965,0.004512072,-0.010185927,29.7
1486,0.007109548,0.001485123,-0.007090048,29.72
1487,0.01031829,0.001747899,-0.003839577,29.74
1488,0.014057265,-0.009102773,-0.004614305,29.76
1489,0.014262664,-0.013262049,-0.006067351,29.78
1490,0.008482929,-0.017719644,-0.002753439,29.8
1491,0.000865275,-0.01720867,0.0020098,29.82
1492,0.001436617,-0.007783787,0.006963519,29.84
1493,0.002692977,0.000446775,0.010253905,29.86
1494,0.001836914,0.006075083,0.012001594,29.88
1495,-0.000355191,0.000478183,0.009237836,29.9
1496,-0.004841198,-0.004975904,0.00107453,29.92
1497,-0.009254569,-0.001772279,-0.005754368,29.94
1498,-0.002204792,-0.001576783,-0.008234058,29.96
1499,0.005574453,-0.002445633,-0.004665184,29.98
1500,0.001399701,-0.003701257,-0.002703033,30
1501,-0.00309623,-0.003325343,-0.001736476,30.02
1502,-0.003194852,-0.001417133,-0.000881557,30.04
1503,-0.001437746,0.000440928,-0.000618221,30.06
1504,-0.002930466,0.003996526,0.001031979,30.08
1505,-0.001928747,0.009027312,0.003804097,30.1
1506,0.003950987,0.014362965,0.005740265,30.12
1507,0.005267419,0.010565771,0.00355507,30.14
1508,0.004924259,0.005289227,-0.001912043,30.16
1509,0.002288915,0.005158228,-0.005441103,30.18
1510,-0.001355807,0.005124472,-0.005719073,30.2
1511,-0.002268702,0.003777213,-0.0046535,30.22
1512,0.003975807,-0.001354745,-0.00234365,30.24
1513,0.003764706,-0.009514069,0.000289414,30.26
1514,-0.000609496,-0.017195792,0.001284243,30.28
1515,0.002483916,-0.023074134,0.001970764,30.3
1516,0.001339883,-0.024521165,0.002518375,30.32
1517,-0.005064323,-0.019715752,0.001108669,30.34
1518,-0.010626396,-0.012876893,-0.001542823,30.36
1519,-0.013712946,-0.007620828,-0.000429083,30.38
1520,-0.013400872,-0.004610125,0.003978747,30.4
1521,-0.00649359,-0.007826574,0.002403466,30.42
1522,-0.00079286,-0.00906954,-0.00244452,30.44
1523,-0.002573137,-0.005297047,-0.005172965,30.46
1524,-0.004411243,0.002261981,-0.006432319,30.48
1525,-0.002244271,0.008701833,-0.005284824,30.5
1526,0.003355932,0.012683849,-0.00474673,30.52
1527,0.004434721,0.010023613,-0.004481175,30.54
1528,0.002948561,0.008043976,-0.004266319,30.56
1529,0.003840733,0.008568715,-0.003960507,30.58
1530,0.001688677,0.009031407,-0.00287517,30.6
1531,-0.003335297,0.009323854,-0.001448501,30.62
1532,-0.007915888,0.011298836,-0.002216606,30.64
1533,-0.00776011,0.008307588,-0.004615651,30.66
1534,-0.006364437,-0.006266585,-0.005871838,30.68
1535,-0.001631269,-0.010382898,-0.003465173,30.7
1536,0.003695539,-0.008164909,-0.000467136,30.72
1537,0.00263962,-0.010553701,0.00012594,30.74
1538,-0.001764111,-0.013461983,-0.001555461,30.76
1539,-0.000136462,-0.013369876,-0.001822616,30.78
1540,0.002500879,-0.00611183,-0.000653482,30.8
1541,-0.001027349,-0.00222389,-0.001149989,30.82
1542,-0.002145193,-0.005800258,-0.001491787,30.84
1543,-0.000226297,-0.003034846,-0.002348725,30.86
1544,0.001525821,0.001123679,-0.001917169,30.88
1545,0.005247352,-0.004684167,-0.000501491,30.9
1546,0.006470714,-0.002483416,0.00235907,30.92
1547,0.00660797,0.004442926,0.005043656,30.94
1548,0.010417076,0.006304995,0.007127361,30.96
1549,0.005025743,0.00338323,0.008033185,30.98
1550,0.000131039,0.00265174,0.008472616,31
1551,0.003860339,0.007458632,0.006248589,31.02
1552,0.003678091,0.008000697,0.00404236,31.04
1553,-0.000273482,0.003002981,0.00169406,31.06
1554,-0.004043554,-0.000360498,-0.000114903,31.08
1555,-0.007004015,-0.000677281,0.000596429,31.1
1556,-0.002499733,-0.005791553,0.004374219,31.12
1557,0.004544882,-0.008803355,0.005156366,31.14
1558,0.003574789,-0.007784551,0.003244053,31.16
1559,-0.001088183,2.02e-05,-0.000621345,31.18
1560,-0.00388382,0.001752716,-0.003116374,31.2
1561,-0.005186189,0.008361743,-0.000744429,31.22
1562,-0.003842543,0.016695042,-0.000117737,31.24
1563,-0.002392762,0.00779724,-0.003041799,31.26
1564,0.00081709,0.003013391,-0.005576631,31.28
1565,0.009012304,0.001630416,-0.007196078,31.3
1566,0.011408739,-0.000948886,-0.008022248,31.32
1567,0.011013212,-0.002725938,-0.006614872,31.34
1568,0.011150119,-0.003918319,-0.00477607,31.36
1569,0.007678052,7.86e-05,-0.001601431,31.38
1570,-0.002571867,-0.001392276,0.00032208,31.4
1571,-0.010167755,-0.007580299,0.001699758,31.42
1572,-0.010330632,-0.010786747,0.001599321,31.44
1573,-0.010212706,-0.01065346,0.002178085,31.46
1574,-0.010154525,-0.00364213,0.000516143,31.48
1575,-0.009113178,0.003009299,-0.00291049,31.5
1576,-0.008847174,0.004198871,-0.003645771,31.52
1577,-0.007881206,0.006685092,0.000253695,31.54
1578,-0.001678648,0.006314336,0.005134099,31.56
1579,-0.000589377,0.000604558,0.005828457,31.58
1580,-0.004227158,-0.000758018,0.003242069,31.6
1581,-0.008487083,0.006632353,-0.000399783,31.62
1582,-0.008099003,0.007846651,0.003079981,31.64
1583,0.001737346,0.007287629,0.00745899,31.66
1584,0.01028852,0.006975438,0.007054122,31.68
1585,0.014183464,0.005823511,0.005351818,31.7
1586,0.012893913,0.004598022,0.003348401,31.72
1587,0.009539704,0.004530811,0.006020693,31.74
1588,0.006832343,0.005984119,0.009079693,31.76
1589,0.006205334,0.008359842,0.006293148,31.78
1590,0.006959222,0.00919811,-0.001347441,31.8
1591,0.003394981,0.006218671,-0.004744974,31.82
1592,0.003436891,0.004035078,-0.002519094,31.84
1593,0.007847575,0.003068044,-0.001883965,31.86
1594,0.010922636,0.00191153,-0.004626798,31.88
1595,0.012696576,0.000688121,-0.006348032,31.9
1596,0.0050848,0.000288835,-0.004586373,31.92
1597,-0.00902845,-5.04e-05,-0.001555537,31.94
1598,-0.01531376,-0.005482293,0.001769478,31.96
1599,-0.008492311,-0.009511025,0.002020553,31.98
1600,-0.001668137,-0.007304414,0.001943459,32
1601,-0.000595853,-0.004727461,0.002581331,32.02
1602,-0.000993136,-0.003189055,0.003486687,32.04
1603,0.000178455,-0.00438293,0.003316962,32.06
1604,0.000730783,-0.006010775,-9.58e-06,32.08
1605,-0.000858422,-0.008396157,-0.00212786,32.1
1606,0.00364421,-0.008685136,-0.001900205,32.12
1607,0.010933543,-0.007153784,-0.0017249,32.14
1608,0.008254812,-0.001327883,-0.002248645,32.16
1609,-0.002066224,0.004034318,-0.003494868,32.18
1610,-0.007593978,3.9e-05,-0.001163735,32.2
1611,-0.004348271,-0.004635762,0.006562483,32.22
1612,-0.001035345,2.57e-06,0.008257266,32.24
1613,-0.001700266,-0.003400856,0.005531484,32.26
1614,0.003489724,-0.008566968,0.003978148,32.28
1615,0.003253899,0.000796762,0.00270678,32.3
1616,-0.002989635,0.010815683,0.001351847,32.32
1617,-0.002255353,0.00110594,-0.002018981,32.34
1618,-0.00159614,0.001551105,-0.004692654,32.36
1619,-0.004097479,0.007789539,-0.003834221,32.38
1620,-0.006970813,0.006207974,-0.001757951,32.4
1621,-0.008559222,0.013767064,-0.000562571,32.42
1622,-0.008619573,0.017201869,-0.00097644,32.44
1623,-0.007078514,0.014742106,-0.003246603,32.46
1624,-0.004977593,0.012364879,-0.003292269,32.48
1625,0.000252315,0.005060076,-0.000457186,32.5
1626,0.002180069,0.004333401,0.001249301,32.52
1627,-0.003214689,0.008337251,-0.000941962,32.54
1628,-0.00471736,0.000505504,-0.003662772,32.56
1629,-0.000924356,0.004465355,-0.005423691,32.58
1630,0.003169249,0.006502035,-0.004037979,32.6
1631,0.007987225,0.003658846,-0.001556413,32.62
1632,0.010002518,0.00044179,-0.002803427,32.64
1633,0.004545635,-0.004874414,-0.004457676,32.66
1634,-0.000453588,-0.009376466,-0.00563534,32.68
1635,0.003917571,-0.012057011,-0.004959288,32.7
1636,0.007963017,-0.013178067,-0.001428393,32.72
1637,0.004589127,-0.012240757,-0.001621337,32.74
1638,0.002445721,-0.00549909,-0.003982054,32.76
1639,-0.000230256,-0.000438181,-0.003158971,32.78
1640,-0.00290515,0.004882059,-0.000803245,32.8
1641,-0.001742555,0.006855397,0.00019402,32.82
1642,0.0015511,0.00641454,-0.001421098,32.84
1643,0.004574589,0.008178157,-0.003493617,32.86
1644,0.005614604,0.005437599,-0.005278907,32.88
1645,0.007901995,-0.000474563,-0.006943785,32.9
1646,0.008931609,1.47e-05,-0.007820504,32.92
1647,0.009763365,-0.000222961,-0.008144483,32.94
1648,0.008090238,0.004587177,-0.00836554,32.96
1649,0.005577146,0.009078545,-0.006895853,32.98
1650,0.004726381,0.006296559,-0.002400441,33
1651,0.003156241,0.002828613,0.002275391,33.02
1652,0.001754559,9.35e-05,0.006194972,33.04
1653,0.000506589,-0.003592838,0.007173304,33.06
1654,0.000129171,-0.006687103,0.004433604,33.08
1655,0.001478479,-0.007992014,0.004873473,33.1
1656,0.00259823,-0.006701931,0.006447861,33.12
1657,0.004465784,-0.005602228,0.005343636,33.14
1658,0.005110847,-0.004238562,0.001066578,33.16
1659,-0.002068991,-0.003830993,-0.003384368,33.18
1660,-0.007499568,-0.002136458,-0.004882844,33.2
1661,-0.007178043,0.000502621,-0.003737763,33.22
1662,-0.009510506,0.002634818,-0.000541078,33.24
1663,-0.012729746,0.004104738,0.000562629,33.26
1664,-0.009018112,0.004568864,0.000491032,33.28
1665,-0.01130072,-0.001572842,0.000627812,33.3
1666,-0.012844888,-0.002121824,0.001282114,33.32
1667,-0.008672052,0.001174429,0.002894253,33.34
1668,-0.008453489,-0.000958106,0.003978737,33.36
1669,0.001255136,-0.002636459,0.002193898,33.38
1670,0.013158654,-0.005547775,-0.000414147,33.4
1671,0.011155206,-0.006006819,-0.002791548,33.42
1672,0.01063049,-0.00419029,-0.005841,33.44
1673,0.014144582,-0.003712994,-0.009185499,33.46
1674,0.014269126,-0.007034761,-0.009314904,33.48
1675,0.012591711,-0.009548004,-0.007577894,33.5
1676,0.008267936,-0.011905276,-0.006116713,33.52
1677,0.004385155,-0.009816883,-0.004162465,33.54
1678,-0.000557398,-0.007581522,-0.002011838,33.56
1679,-0.006370255,-0.005645235,0.000354866,33.58
1680,-0.015738681,-0.005120917,0.002369542,33.6
1681,-0.015800794,-0.003942089,0.002993053,33.62
1682,-0.007901935,-0.003607373,0.001046255,33.64
1683,-0.009444044,-0.004523744,-0.000384093,33.66
1684,-0.014584402,-0.003759397,0.001061627,33.68
1685,-0.010129506,1.73e-05,0.003928428,33.7
1686,-0.004489376,0.001879492,0.005104796,33.72
1687,-0.001907798,0.002489053,0.001456473,33.74
1688,0.004806271,0.004148418,0.000526095,33.76
1689,0.005051282,0.002977345,0.006222666,33.78
1690,-0.000737619,-0.002286548,0.010629308,33.8
1691,0.00141655,-0.004833573,0.013033837,33.82
1692,0.003506005,-0.003053201,0.009145934,33.84
1693,0.000500522,-0.001265185,0.005335097,33.86
1694,0.002852144,0.000895773,0.004095766,33.88
1695,0.005711594,0.002277696,0.00267804,33.9
1696,0.004264266,0.002316787,0.002405316,33.92
1697,-0.000656968,0.001501664,0.001059462,33.94
1698,5.84e-05,0.000996574,-0.001512426,33.96
1699,-0.000689898,-0.001255529,-0.001400365,33.98
1700,0.001163467,-0.002980552,0.002931061,34
1701,0.004763304,-0.004344408,0.004015168,34.02
1702,-0.000942875,-0.007553855,0.003865605,34.04
1703,-0.00201961,-0.004157723,0.002945951,34.06
1704,0.002175244,-0.001311872,0.002344899,34.08
1705,-0.000448993,-0.005370164,0.003761488,34.1
1706,-0.005941338,-0.000375112,0.00398285,34.12
1707,-0.004143305,0.003819242,0.00308137,34.14
1708,-0.002648304,0.003691751,0.002038812,34.16
1709,-0.00591994,0.002729118,0.001905007,34.18
1710,-0.004044102,0.000873371,0.00197134,34.2
1711,-0.005503842,-0.002203598,0.002065649,34.22
1712,-0.010501574,-0.006268127,0.002088508,34.24
1713,-0.006354658,-0.007237187,0.002308047,34.26
1714,-0.001572869,-0.007923566,0.003218645,34.28
1715,0.001964539,-0.007085971,0.003393485,34.3
1716,0.002310133,-0.003223212,0.0001241,34.32
1717,-0.003922678,0.000975794,-0.002062489,34.34
1718,-0.011600898,0.00358617,-0.000354053,34.36
1719,-0.009160157,0.008598408,0.002067092,34.38
1720,-0.003363253,0.008706284,0.00306901,34.4
1721,0.003341751,0.003821672,0.001484745,34.42
1722,0.007303544,0.003484094,0.000492028,34.44
1723,0.010814199,0.006488645,0.001784026,34.46
1724,0.012569912,0.00764269,0.002695252,34.48
1725,0.009304387,0.008117405,0.003567449,34.5
1726,0.005306642,0.007374782,0.003164417,34.52
1727,0.002806751,0.007257531,0.000916626,34.54
1728,0.001768047,0.005977437,-0.001403457,34.56
1729,0.000312034,0.003644191,-0.003148312,34.58
1730,0.000692307,0.001705552,-0.001916451,34.6
1731,0.000699707,-8.73e-05,0.001954232,34.62
1732,-0.002389408,-0.002841112,0.001159362,34.64
1733,-0.005114462,-0.005991152,0.001055195,34.66
1734,-0.004784548,-0.008752259,0.00371592,34.68
1735,-0.006079584,-0.011024353,0.005128474,34.7
1736,-0.008471767,-0.011589219,0.006372906,34.72
1737,-0.012242899,-0.009820701,0.00590275,34.74
1738,-0.012722622,-0.006598732,0.005354104,34.76
1739,-0.01201094,-0.00357332,0.003991622,34.78
1740,0.000207668,0.002552776,0.002273774,34.8
1741,0.004482601,0.006797671,-0.001246507,34.82
1742,0.001196052,0.009713884,-0.003706205,34.84
